feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,target
1.0,1.0,4.0,9147.0,1.0,1.0,123.0,1.0,1.0,1.0,9.0,7.0,117.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,7.0,5.0,12.0,0.0,0.0,5.0,10.0,5.0,11.4,0.0,8.9,1.4,3.51,3
1.0,39.0,1.0,9670.0,1.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,148.0,1.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1
1.0,20.3871007059421,1.612257985881158,9182.655469402132,1.0,5.265162155307262,128.14071031436262,1.0,14.958712508278314,19.0,3.612257985881158,3.3264520847130523,115.72264398962925,0.612257985881158,0.0,0.387742014118842,1.0,0.612257985881158,0.0,23.040646183544947,0.0,0.775484028237684,6.0,10.449031943524632,5.0,11.0,0.0,1.550968056475368,6.0,11.387742014118842,4.163226042356526,1.02687021804478e+16,0.0,9.20612899294058,0.05303243106145228,-0.5492704463920779,2
1.0,42.49727041941767,1.0,9124.34429221845,1.0,7.633871136892578,133.1,1.0,3.2622831126204925,30.005459161164662,4.377047185436749,90.0,120.87432977369025,0.8743176048544171,0.0,0.0,1.0,0.0,0.8743176048544171,21.628411975727914,0.0,0.0,5.0,7.502729580582331,0.12568239514558288,1.508188741746995,0.12568239514558288,0.0,5.0,5.87977676601908,0.0,0.0,0.5027295805823315,8.002183664465864,2.4491811258253007,0.49846900110672765,1
1.0,1.0,1.0,9147.0,1.0,1.0,129.77589591132926,1.0,19.70966294745738,19.0,8.775895911329247,7.1120520443353765,119.83989120115064,1.0,0.0,0.0,1.0,0.9626493185548747,0.9626493185548747,18.074701362890252,0.0,0.0,5.0,6.92529863710975,4.0,11.278013011083845,0.0,0.0,4.962649318554875,5.92529863710975,3.9252986371097496,12.221986988916155,0.0,12.220716729063398,0.5784364310347634,1.7350944982756658,2
1.0,43.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,128.2,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,5.0,9.0,9.0,5.0,11.4,0.0,4.0,4.0,4.0,4.0,11.0,0.0,10.8,1.4,1.74,1
1.0,1.0,1.0,9500.0,1.0,1.0,145.0,1.0,19.0,1.0,9.0,5.0,145.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,1.40714285714285e+16,0.0,0.0,8.0,8.0,8.0,151625.0,0.0,13.9,-0.3,0.79,3
1.0,1.0,1.0,9147.0,1.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,118.8,0.0,0.0,1.0,1.0,1.0,1.0,22.0,0.0,0.0,5.0,8.0,5.0,1.06666666666666e+16,0.0,0.0,5.0,11.0,2.0,11.0,0.0,15.5,2.8,-4.06,2
1.0,17.0,1.0,9238.0,1.0,1.0,116.0,1.0,19.0,19.0,7.0,7.0,111.1,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,6.0,1.13333333333333e+16,0.0,0.0,6.0,9.0,6.0,1.18333e+16,0.0,8.9,1.4,3.51,3
1.0,1.0,1.0,9130.0,1.0,1.0,132.0,1.0,1.0,1.0,3.0,3.0,143.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,14.0,2.0,11.0,3.0,0.0,5.0,9.0,3.0,1.26667e+16,0.0,9.4,-0.8,-3.12,2
1.0,1.0,1.0,9853.0,1.0,1.0,145.0,1.0,37.0,37.0,9.0,5.0,146.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,1.31666666666666e+16,0.0,0.0,6.0,6.0,6.0,1.33333e+16,0.0,7.6,2.6,0.32,3
1.0,1.0,1.0,9670.0,1.0,1.0,132.0,1.0,1.0,19.0,7.0,5.0,129.9,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,10.0,6.0,1.27142857142857e+16,0.0,0.0,6.0,8.0,4.0,13.0,0.0,12.4,0.5,1.79,2
1.0,1.0,1.0,9085.0,1.0,1.0,134.0,1.0,1.0,1.0,2.0,7.0,128.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,12.0,5.0,1.28571428571428e+16,2.0,0.0,5.0,8.0,4.0,13.25,0.0,9.4,-0.8,-3.12,3
1.0,17.0,5.0,9119.0,1.0,1.0,131.0,1.0,19.0,37.0,9.0,7.0,123.3,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,5.0,9.0,5.0,12.6,0.0,0.0,5.0,8.0,2.0,12.5,0.0,8.9,1.4,3.51,1
1.0,17.0,1.0,9853.0,1.0,1.0,126.0,1.0,1.0,37.0,7.0,9.0,132.7,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,1.26666666666666e+16,0.0,0.0,6.0,7.0,5.0,12.2,0.0,10.8,1.4,1.74,3
2.0,39.0,1.0,9773.0,1.0,1.0,120.0,1.0,37.0,38.0,9.0,3.0,155.5,0.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,0.0,6.0,12.0,5.0,13.8,0.0,0.0,6.0,13.0,4.0,14.0,0.0,12.7,3.7,-1.7,1
1.0,1.0,1.0,9085.0,1.0,1.0,120.0,1.0,4.0,1.0,2.0,9.0,113.4,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,14.0,4.0,11.5,0.0,0.0,6.0,17.0,3.0,13.75,0.0,11.1,0.6,2.02,2
4.0,1.0,1.0,9991.0,0.0,1.0,140.0,1.0,37.0,37.0,9.0,7.0,139.0,0.0,0.0,0.0,1.0,0.0,1.0,38.0,0.0,0.0,5.0,8.0,5.0,11.0,0.0,0.0,5.0,7.0,5.0,11.4,0.0,9.4,-0.8,-3.12,2
2.0,39.0,1.0,8014.0,0.0,1.0,150.0,1.0,37.0,37.0,7.0,5.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,0.0,5.0,9.0,9.0,9.0,1588888888888880.0,0.0,3.0,7.0,7.0,7.0,1.41429e+16,0.0,12.7,3.7,-1.7,3
1.0,18.0,4.0,9254.0,1.0,1.0,119.0,1.0,37.0,37.0,9.0,9.0,113.1,1.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,15.5,2.8,-4.06,1
1.0,39.0,1.0,9991.0,0.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,121.8,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,1
1.0,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,1.0,19.0,4.0,10.0,145.8,0.0,0.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,6.0,15.0,5.0,1.33333333333333e+16,0.0,0.0,6.0,15.0,5.0,12.4,0.0,12.4,0.5,1.79,3
1.0,8.318913564379317,1.4574320977737072,9853.0,1.0,1.0,141.5425679022263,1.0,11.681086435620683,1.0,5.340543217810342,2.829728391094829,131.5021629653431,0.4574320977737073,0.0,0.0,1.0,0.0,0.0,18.457432097773708,0.0,0.0,6.0,8.0,5.0,12.15959506311681,0.4574320977737073,0.0,6.0,10.797975315584049,3.457432097773707,10.34307407333028,0.0,10.909525922653234,1.2584444399816828,-2.4704464211613355,2
1.0,10.956384840957291,3.866822157679492,9247.956384840958,1.0,1.0,115.1331778423205,1.0,30.823206998636785,1.0,6.510903789760677,8.622274052559831,109.68886297372009,0.3777259474401693,0.0,0.3777259474401693,0.6222740525598307,0.6222740525598307,0.0,18.62227405255983,0.0,0.0,5.377725947440169,3.1113702627991535,0.0,0.0,0.0,0.0,5.377725947440169,6.222740525598307,0.0,0.0,0.0,10.913317784232051,1.0978192420478645,1.8457632652832474,1
1.423596862420483,42.42359686242048,1.0,9074.005370008732,0.5764031375795171,1.0,132.10446588916986,1.0,37.0,26.624743523568693,7.305612550318068,3.847193724840966,144.90307183401558,0.0,0.0,0.0,1.0,0.4235968624204829,0.0,31.437115285353038,0.0,3.4584188254771027,10.611225100636137,16.493240788533722,9.458418825477104,1.2149191243270056e+16,0.0,2.8820156878975856,9.458418825477104,12.916837650954205,5.764031375795171,7.435600474775771,0.0,13.087423057070607,0.9340434513374688,0.6132323459615154,1
1.0,44.0,1.0,9085.0,1.0,39.0,133.49705814126546,4.25147092936727,12.70529534572217,1.0,4.9508825576203614,5.0491174423796386,133.49705814126546,1.0,0.0,0.0,1.0,0.0,0.0,21.300588371746908,0.6502941858734539,0.6994116282530922,6.0,11.650294185873454,5.0,13.289588139777164,0.0,0.0,6.0,16.552059301114177,2.0,12.199411628253092,0.0,12.92455872118982,0.2202353486987631,1.440294185873454,2
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,38.0,37.0,7.0,7.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,15.0,4.0,10.5,0.0,0.0,6.0,16.0,4.0,12.5,0.0,15.5,2.8,-4.06,1
1.0,7.0,1.0,8014.0,0.0,3.0,130.0,1.0,37.0,38.0,0.0,5.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,12.0,1.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1
2.0,39.0,1.0,9003.0,1.0,3.0,110.0,1.0,3.0,19.0,4.0,6.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,0.0,6.0,8.0,6.0,18875.0,0.0,6.0,12.0,14.0,12.0,1.76923e+16,0.0,16.2,0.3,-0.92,3
2.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,37.0,38.0,9.0,7.0,100.5,1.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,8.0,8.0,7.0,1.16357142857142e+16,0.0,0.0,8.0,8.0,7.0,1.16357e+16,0.0,10.8,1.4,1.74,2
1.0,7.0,1.0,9500.0,1.0,3.0,120.0,1.0,37.0,37.0,4.0,5.0,120.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0,13.9,-0.3,0.79,1
1.0,1.872092429976346,2.0,9853.0,1.0,1.0,118.09011553747044,1.0,4.924415934893557,33.85756095761236,4.0,8.127907570023654,110.33226701173285,1.0,0.0,0.0,1.0,0.0,0.0,19.65406932248226,0.0,0.0,6.0,9.218023107494087,5.0,12.287209242997633,0.0,0.0,6.0,9.781976892505913,4.0,12.618459561885349,0.0,10.119476254730486,0.1811039837233892,-2.8104071873583973,2
1.0,1.0,1.0,9500.0,1.0,1.0,106.0,1.0,37.0,38.0,191.0,163.0,102.2,1.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,7.0,7.0,1.24014285714285e+16,0.0,0.0,8.0,10.0,6.0,1.18083e+16,0.0,11.1,0.6,2.02,2
1.0,17.0,3.0,9773.0,1.0,1.0,123.0,1.0,1.0,19.0,5.0,5.0,117.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,1.38333e+16,0.0,16.2,0.3,-0.92,3
1.0,1.0,1.0,9238.0,1.0,1.0,127.0,1.0,37.0,37.0,5.0,10.0,125.3,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,0.0,6.0,11.0,5.0,11.0,0.0,7.6,2.6,0.32,3
1.0,51.0,1.0,9070.0,1.0,1.0,135.0,1.0,3.0,1.0,3.0,5.0,121.8,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,5.0,11.0,11.0,11.0,1.31818181818181e+16,0.0,5.0,11.0,11.0,11.0,1.29091e+16,0.0,11.1,0.6,2.02,3
1.9421361022422925,39.0,1.0,33.0,1.0,1.0,120.75801706062596,1.0,36.90058594260356,3.083100319277466,9.0,5.23145559103083,150.4612530993803,0.0,0.0,0.9421361022422926,1.0,1.0,0.0,34.42136102242293,0.0,0.0,7.0,9.23145559103083,0.11572779551541479,0.8679584663656109,0.0,0.0,7.0,8.23145559103083,0.11572779551541479,0.665434824213635,0.0,11.17522306708502,0.5942136102242292,2.006691303515727,1
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,1
1.0,1.0,1.0,9085.0,1.0,1.0,151.0,1.0,3.0,3.0,1.0,90.0,161.9,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,6.0,4.0,13.75,0.0,0.0,5.0,8.0,5.0,1.48571e+16,0.0,7.6,2.6,0.32,3
2.0,39.0,1.0,8014.0,0.0,1.0,146.0,1.0,37.0,37.0,9.0,8.0,120.5,0.0,0.0,0.0,1.0,0.0,0.0,44.0,0.0,0.0,6.0,6.0,6.0,1.48333333333333e+16,0.0,0.0,6.0,6.0,6.0,1.41667e+16,0.0,10.8,1.4,1.74,3
1.0,17.0,2.0,9853.0,1.0,1.0,127.0,1.0,19.0,38.0,3.0,3.0,121.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,1.36666666666666e+16,0.0,0.0,7.0,9.0,6.0,12.5,0.0,12.4,0.5,1.79,1
1.0,1.0,3.0,9085.0,1.0,1.0,126.0,1.0,38.0,1.0,9.0,9.0,132.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,3.0,15.0,2.0,0.0,5.0,9.0,3.0,1.16667e+16,0.0,9.4,-0.8,-3.12,1
1.4085182929359168,39.0,1.0,9991.0,0.0,1.0,110.0,1.0,37.0,37.0,9.0,9.0,135.32333536357675,0.0,0.0,0.0,0.5914817070640831,1.0,0.0,40.81703658587183,0.0,0.0,4.591481707064083,1.6340731717436676,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1
1.0,1.0,2.0,9500.0,1.0,1.0,140.0,1.0,1.0,19.0,7.0,7.0,129.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,1292875.0,0.0,0.0,8.0,8.0,8.0,140625.0,0.0,15.5,2.8,-4.06,1
1.0,16.0,6.0,9773.0,1.0,1.0,136.0,1.0,38.0,14.0,0.0,0.0,129.7,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,1.31666666666666e+16,0.0,0.0,6.0,6.0,6.0,13.0,0.0,7.6,2.6,0.32,3
1.0,17.0,3.1381629383314955,9773.0,1.0,1.0,148.29275559250274,1.0,1.0,1.0,4.0,5.0,135.86482507557514,0.5690814691657476,0.0,0.0,1.0,1.0,0.0,18.861837061668506,0.0,0.0,6.0,12.154592654171262,3.707244407497243,11.7723674123337,0.0,0.0,6.0,8.585511185005515,3.4144888149944856,6.828977629988971,0.0,10.003285943167954,0.1480207678353549,-1.0257359401455337,1
1.0,9.6384934320354,3.3004708024889373,9690.58676134428,1.0,1.0,132.60094160497786,1.0,20.97651606158186,38.0,6.2394350370132745,7.920188320995575,125.91549153331195,1.0,0.0,0.0,1.0,0.0,0.5399058395022125,19.53990583950221,0.0,0.0,6.460094160497787,10.0,5.0,13.310422598519468,0.0,0.0,6.460094160497787,10.15962335800885,5.460094160497787,1.2940685977060184e+16,0.0,10.780282481493362,-0.2018775913528763,-0.8609376719558632,2
1.0,42.0,1.0,9003.0,1.0,1.0,130.0,1.0,3.0,2.0,2.0,6.0,105.3,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,16.2,0.3,-0.92,1
1.0,1.0,3.0,9670.0,1.0,1.0,121.0,1.0,1.0,19.0,5.0,5.0,111.9,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,7.0,6.0,1.13333333333333e+16,0.0,0.0,6.0,10.0,4.0,1.05714e+16,0.0,10.8,1.4,1.74,2
1.0,17.0,4.151159554857969,9511.88376623199,1.0,1.0,130.63663033385652,1.0,15.180217996860863,8.851774117563782,7.9389494435724615,5.0610505564275385,126.72034090940204,0.7877898887144924,0.0,0.0,1.0,0.0,0.0,18.212210111285508,0.0,0.0,7.0,8.424420222571015,6.0,12.914649350720463,0.0,0.0,7.787789888714492,9.363369666143477,7.0,1.2769238418365532e+16,0.0,11.439536178056812,1.2578513449850734,1.2305783860179116,2
1.0,1.0,1.0,9500.0,1.0,1.0,148.0,1.0,3.0,1.0,4.0,5.0,132.8,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,1.45371428571428e+16,0.0,0.0,8.0,8.0,7.0,1.45371e+16,0.0,10.8,1.4,1.74,3
2.0,39.0,1.0,9991.0,0.0,1.0,120.0,1.0,38.0,38.0,1.0,4.0,138.7,0.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,0.0,5.0,6.0,5.0,1.36667e+16,0.0,10.8,1.4,1.74,3
1.0,34.471638153185495,1.0,9252.10336168064,1.0,1.0,143.25874083495248,8.61460879179867,7.873349626751148,1.0,4.132090461703627,3.304584351671947,111.26962101186203,0.0,0.0,0.30458435167194675,1.0,0.6954156483280532,0.0,18.304584351671945,0.30458435167194675,0.0,5.609168703343894,9.609168703343894,2.781662593312213,8.518841692018652,1.218337406687787,0.0,5.609168703343894,11.0,2.695415648328053,1.16667e+16,0.0,12.377078241640266,0.21779339784230944,1.618469436547695,2
1.0,15.0,1.0,9147.0,1.0,1.0,140.0,26.0,37.0,2.0,6.0,4.0,140.0,0.0,0.0,1.0,1.0,1.0,0.0,19.0,1.0,0.0,5.0,12.0,3.0,10.5,0.0,0.0,5.0,8.0,4.0,11.25,0.0,12.4,0.5,1.79,3
1.0,1.0,2.0,171.0,1.0,1.0,133.1,1.0,3.0,1.0,2.0,3.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,3
1.0,51.0,1.0,9773.0,1.0,1.0,135.0,1.0,1.0,42.0,5.0,3.0,110.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,7.0,6.0,1.33333333333333e+16,0.0,0.0,6.0,6.0,4.0,12.75,0.0,11.1,0.6,2.02,3
1.0,17.0,5.0,9500.0,1.0,1.0,140.0,1.0,1.0,1.0,4.0,3.0,131.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.19,0.0,0.0,8.0,8.0,8.0,1423125.0,0.0,11.1,0.6,2.02,3
1.0,18.0,3.0,9147.0,1.0,1.0,133.1,1.0,1.0,38.0,4.0,7.0,101.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.9,1.4,3.51,1
1.0,1.0,1.0,9076.20281361717,1.0,1.0,126.30816726249034,1.0,37.5864790921887,37.5864790921887,9.0,5.413520907811293,127.23977335608662,0.0,0.0,0.413520907811293,0.413520907811293,0.0,0.586479092188707,19.24056272343388,0.0,0.0,5.586479092188707,7.827041815622586,3.759437276566121,11.675943727656612,0.0,0.0,5.586479092188707,9.481125446867757,4.586479092188707,12.172958184377414,0.413520907811293,9.685689724841458,1.4,2.7780679931740115,2
1.52223770260031,33.42946450559669,1.0,9546.251562884794,1.0,40.0,130.0,1.0,7.2668524312037235,7.2668524312037235,3.8259207657998964,4.651841531599793,142.38881148699846,0.1740792342001034,0.0,0.0,1.0,0.0,0.0,26.218554639400722,0.0,0.0,7.0,11.04447540520062,5.651841531599793,12386.118851300154,0.0,0.0,7.825920765799896,8.825920765799896,7.825920765799896,131949.9651691493,0.0,14.96035437397968,2.399617761339762,-3.0416364799293945,2
1.0,1.0,3.0,9773.0,1.0,1.0,145.0,1.0,38.0,38.0,9.0,5.0,133.1,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,9.0,4.0,13.0,0.0,0.0,6.0,13.0,4.0,11.25,0.0,10.8,1.4,1.74,3
1.0,1.0,1.0,9254.0,1.0,1.0,122.0,1.0,37.0,37.0,9.0,9.0,114.3,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,12.0,4.0,11.25,0.0,0.0,6.0,12.0,3.0,1.13333e+16,0.0,7.6,2.6,0.32,1
1.0,1.0,1.0,9254.0,1.0,1.0,130.0,1.0,37.0,38.0,9.0,9.0,133.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,5.0,12.2,0.0,0.0,6.0,8.0,4.0,11.25,0.0,9.4,-0.8,-3.12,3
1.0,8.951835189952915,1.0,9254.0,1.0,1.0,120.66122494413149,1.0,38.0,37.4677550111737,5.0,5.0,124.25804097988734,0.4677550111737009,0.0,0.0,1.0,0.4677550111737009,0.0,22.274285078215907,0.0,0.0,6.0,11.064489977652599,4.0,10.5322449888263,0.0,0.0,6.0,8.338775055868505,3.532244988826299,12.26612249441315,0.0,13.019265924018834,-0.214530512291071,-1.949061024582142,2
1.0,4.69731613895364,3.3067532239461923,9238.0,1.0,1.0,131.2282337046547,1.0,1.0,37.2310822586846,8.231082258684603,8.537835482630795,118.41594806563228,0.7689177413153975,0.0,0.0,1.0,0.0,0.0,18.7689177413154,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.330268386104635,2.9836449980777324,-0.8403739976932783,1
1.0,44.0,1.0,171.0,1.0,39.0,150.0,1.0,4.0,4.0,2.0,2.0,150.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06,3
1.0,1.0,1.0,9079.931680151598,1.0,1.0,124.32422402021312,1.0,25.419871807975273,37.33788798989344,5.027327939360612,6.324224020213129,126.12422402021312,0.0,0.0,0.0,0.6621120101065646,0.0,0.3378879898934354,18.0,0.0,0.0,6.0,10.972672060639388,5.662112010106565,11.932422402021313,0.0,0.0,6.0,12.959008090959081,4.337887989893435,12.83447199747336,0.0,10.356646422234443,0.8703103919147482,2.5234531049412188,2
1.0,44.0,1.0,9003.0,1.0,39.0,170.0,1.0,19.0,19.0,5.0,5.0,170.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,14.5,0.0,0.0,6.0,10.0,6.0,15.3,0.0,16.2,0.3,-0.92,3
1.6161528481322036,39.0,1.0,9991.0,0.0,1.0,143.51298313343423,1.0,1.0,2.8484585443966113,4.0,2.0,138.97559712081932,0.0,0.0,0.0,1.0,0.6161528481322037,0.0,30.545375633189835,0.0,0.0,5.0,7.686930063074573,4.616152848132204,13.547459841824747,0.0,0.0,5.0,6.9192357593389815,4.616152848132204,13.218150253275933,0.0,13.160616582241355,2.164611392528815,-0.7442205918491871,2
1.3968025978230205,39.0,1.0,9003.0,1.0,1.0,133.1,1.0,19.0,19.0,7.015987010884897,7.015987010884897,102.97601948367266,0.0,0.0,0.0,0.6031974021769796,0.0,0.0,31.9840129891151,0.0,0.0,6.0,3.6191844130618778,0.0,0.0,0.0,0.0,6.0,3.6191844130618778,0.0,0.0,0.0,12.84593143042129,1.4729657152106448,-0.39255979476396385,1
1.0,1.0,1.0,9147.0,1.0,1.0,120.0,1.0,1.0,19.0,7.0,7.0,111.3,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,5.0,10.0,4.0,10.8,0.0,0.0,5.0,10.0,4.0,11.75,0.0,15.5,2.8,-4.06,2
1.529661678655081,4.177970071930487,2.8813532853796757,9500.0,1.0,2.059323357310162,111.06357189444654,1.0,20.06782043158292,10.53391021579146,6.177970071930487,5.588985035965243,111.72204554432943,0.5296616786550811,0.0,0.0,1.0,0.0,0.0,33.24154196637703,0.0,3.7076317505855676,9.118646714620324,10.059323357310163,8.177970071930487,12.389576707912353,0.0,3.1779700719304866,8.588985035965244,10.588985035965244,8.118646714620324,1240529909701440.0,0.0,13.194492517982622,0.07627065707593511,1.260338321344919,2
4.0,43.0,2.0,9991.0,0.0,38.0,133.1,1.0,3.0,1.0,2.0,9.0,125.4,0.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.8,1.4,1.74,1
1.0,17.0,4.0,9254.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,2.0,116.1,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,12.0,2.0,12.0,0.0,7.6,2.6,0.32,2
1.0,17.0,3.0,9147.0,1.0,1.0,118.0,1.0,1.0,19.0,5.0,7.0,118.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,11.0,4.0,11.0,0.0,0.0,5.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,2
1.0,1.0,1.0,9500.0,1.0,1.0,125.0,1.0,1.0,1.0,4.0,4.0,119.8,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,8.0,1282875.0,0.0,0.0,8.0,8.0,8.0,1282875.0,0.0,9.4,-0.8,-3.12,3
1.0,1.0,6.0,9147.0,1.0,1.0,121.0,1.0,3.0,19.0,4.0,5.0,116.8,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,5.0,14.0,3.0,12.4,0.0,0.0,5.0,8.0,5.0,1.08333e+16,0.0,13.9,-0.3,0.79,2
1.0,1.0,1.0,9254.0,1.0,1.0,133.0,1.0,19.0,9.0,0.0,0.0,121.5,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,7.6,2.6,0.32,1
1.0,1.0,1.0,9085.0,1.0,1.0,101.0,1.0,1.0,37.0,4.0,9.0,98.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,4.0,12.5,0.0,0.0,6.0,13.0,2.0,1.26667e+16,0.0,11.1,0.6,2.02,2
1.0,42.0,1.0,9147.0,1.0,1.0,130.0,1.0,37.0,38.0,9.0,1.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,3.0,5.0,5.0,4.0,13.0,0.0,1.0,5.0,7.0,2.0,12.0,0.0,9.4,-0.8,-3.12,2
1.0,1.0,2.0,9670.0,1.0,1.0,123.0,1.0,19.0,1.0,9.0,3.0,117.8,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,1.38333333333333e+16,0.0,0.0,6.0,11.0,6.0,1.45556e+16,0.0,10.8,1.4,1.74,3
